Source,Target,Weight
EnnaAlouette,BanHada2434,0.0466
EnnaAlouette,KoYami2434,0.0057
EnnaAlouette,HaYun2434,0.0553
EnnaAlouette,NaSera2434,0.0407
EnnaAlouette,LeeOn2434,0.0045
NinaKosaka,ReimuEndou,0.509
NinaKosaka,MillieParfait,0.4849
NinaKosaka,ike_eveland,0.3025
NinaKosaka,Mysta_Rias,0.268
NinaKosaka,Vox_Akuma,0.2216
NinaKosaka,luca_kaneshiro,0.2816
NinaKosaka,shu_yamino,0.2922
NinaKosaka,alban_knox,0.321
NinaKosaka,Yugo_Asuma,0.4032
NinaKosaka,Fulgur_Ovid,0.4285
NinaKosaka,sonny_brisko,0.3576
NinaKosaka,uki_violeta,0.3346
NinaKosaka,KyoKanek0,0.3154
NinaKosaka,MariaMari0nette,0.3396
NinaKosaka,AsterArcadia,0.3306
NinaKosaka,AiaAmare,0.3851
NinaKosaka,RenZott0,0.2535
NinaKosaka,ScarleYonaguni,0.3962
NinaKosaka,riku_tazumi,0.017
NinaKosaka,VTA_ANYCOLOR,0.0121
NinaKosaka,Taka_Radjiman,0.0316
NinaKosaka,ZEA_Cornelia,0.017
NinaKosaka,Hana_Macchia,0.0417
NinaKosaka,Rai_Galilei,0.0252
NinaKosaka,AmiciaMichella,0.0298
NinaKosaka,MiyuOttavia,0.0258
NinaKosaka,RiksaDhirendra,0.0292
NinaKosaka,Azura_Cecillia,0.0174
NinaKosaka,Nara_Haramaung,0.0302
NinaKosaka,LaylaAlstro2434,0.0479
NinaKosaka,Etna_Crimson,0.0275
NinaKosaka,bobon_pranaja,0.0896
NinaKosaka,SiskaLeontyne,0.0334
NinaKosaka,NagisaArcinia,0.022
NinaKosaka,DeremKado,0.025
NinaKosaka,RezaAvanluna,0.0404
NinaKosaka,HyonaElatiora,0.0372
NinaKosaka,Xia_Ekavira,0.029
NinaKosaka,MikaMelatika,0.2798
NinaKosaka,Wiffy2434,0.0048
NinaKosaka,YuyaShin2434,0.0063
NinaKosaka,SuhaMin2434,0.1556
NinaKosaka,Gaon2434,0.0304
NinaKosaka,KaenVtuber,0.0034
NinaKosaka,LOROU_vtuber,0.0026
NinaKosaka,HanChiho2434,0.0077
NinaKosaka,VtuberHakuRen,0.0043
NinaKosaka,NagiSo2434,0.0321
NinaKosaka,AraChae2434,0.0048
NinaKosaka,SiuLee2434,0.0064
NinaKosaka,BoraNun2434,0.0071
NinaKosaka,RayAkira2434,0.0283
NinaKosaka,RohaLee2434,0.0312
NinaKosaka,NariYang2434,0.0404
NinaKosaka,HariRyu2434,0.0286
NinaKosaka,KiruShin2434,0.0046
NinaKosaka,JiyuOh2434,0.0409
NinaKosaka,Seffyna2434,0.053
NinaKosaka,SongMia2434,0.0058
NinaKosaka,BanHada2434,0.051
NinaKosaka,KoYami2434,0.005
NinaKosaka,HaYun2434,0.0611
NinaKosaka,NaSera2434,0.0428
NinaKosaka,LeeOn2434,0.004
ReimuEndou,MillieParfait,0.5821
ReimuEndou,ike_eveland,0.2295
ReimuEndou,Mysta_Rias,0.204
ReimuEndou,Vox_Akuma,0.1682
ReimuEndou,luca_kaneshiro,0.2096
ReimuEndou,shu_yamino,0.222
ReimuEndou,alban_knox,0.2538
ReimuEndou,Yugo_Asuma,0.3193
ReimuEndou,Fulgur_Ovid,0.3821
ReimuEndou,sonny_brisko,0.2919
ReimuEndou,uki_violeta,0.261
ReimuEndou,KyoKanek0,0.3209
ReimuEndou,MariaMari0nette,0.3666
ReimuEndou,AsterArcadia,0.3188
ReimuEndou,AiaAmare,0.4235
ReimuEndou,RenZott0,0.2201
ReimuEndou,ScarleYonaguni,0.4111
ReimuEndou,riku_tazumi,0.0188
ReimuEndou,VTA_ANYCOLOR,0.0115
ReimuEndou,Taka_Radjiman,0.0392
ReimuEndou,ZEA_Cornelia,0.0188
ReimuEndou,Hana_Macchia,0.0454
ReimuEndou,Rai_Galilei,0.0277
ReimuEndou,AmiciaMichella,0.031
ReimuEndou,MiyuOttavia,0.0288
ReimuEndou,RiksaDhirendra,0.0303
ReimuEndou,Azura_Cecillia,0.0184
ReimuEndou,Nara_Haramaung,0.0325
ReimuEndou,LaylaAlstro2434,0.0563
ReimuEndou,Etna_Crimson,0.0299
ReimuEndou,bobon_pranaja,0.106
ReimuEndou,SiskaLeontyne,0.0359
ReimuEndou,NagisaArcinia,0.0231
ReimuEndou,DeremKado,0.0271
ReimuEndou,RezaAvanluna,0.0452
ReimuEndou,HyonaElatiora,0.0394
ReimuEndou,Xia_Ekavira,0.0319
ReimuEndou,MikaMelatika,0.3468
ReimuEndou,Wiffy2434,0.0048
ReimuEndou,YuyaShin2434,0.006
ReimuEndou,SuhaMin2434,0.1838
ReimuEndou,Gaon2434,0.0321
ReimuEndou,KaenVtuber,0.0034
ReimuEndou,LOROU_vtuber,0.0021
ReimuEndou,HanChiho2434,0.0076
ReimuEndou,VtuberHakuRen,0.004
ReimuEndou,NagiSo2434,0.0336
ReimuEndou,AraChae2434,0.0043
ReimuEndou,SiuLee2434,0.0056
ReimuEndou,BoraNun2434,0.0072
ReimuEndou,RayAkira2434,0.0299
ReimuEndou,RohaLee2434,0.0317
ReimuEndou,NariYang2434,0.0451
ReimuEndou,HariRyu2434,0.0297
ReimuEndou,KiruShin2434,0.004
ReimuEndou,JiyuOh2434,0.042
ReimuEndou,Seffyna2434,0.0581
ReimuEndou,SongMia2434,0.0055
ReimuEndou,BanHada2434,0.0557
ReimuEndou,KoYami2434,0.0054
ReimuEndou,HaYun2434,0.0648
ReimuEndou,NaSera2434,0.0464
ReimuEndou,LeeOn2434,0.0046
MillieParfait,ike_eveland,0.2274
MillieParfait,Mysta_Rias,0.2066
MillieParfait,Vox_Akuma,0.1674
MillieParfait,luca_kaneshiro,0.212
MillieParfait,shu_yamino,0.2233
MillieParfait,alban_knox,0.2583
MillieParfait,Yugo_Asuma,0.3275
MillieParfait,Fulgur_Ovid,0.3853
MillieParfait,sonny_brisko,0.2962
MillieParfait,uki_violeta,0.2622
MillieParfait,KyoKanek0,0.3537
MillieParfait,MariaMari0nette,0.4035
MillieParfait,AsterArcadia,0.349
MillieParfait,AiaAmare,0.4548
MillieParfait,RenZott0,0.2362
MillieParfait,ScarleYonaguni,0.4455
MillieParfait,riku_tazumi,0.0185
MillieParfait,VTA_ANYCOLOR,0.0122
MillieParfait,Taka_Radjiman,0.0342
MillieParfait,ZEA_Cornelia,0.018
MillieParfait,Hana_Macchia,0.0417
MillieParfait,Rai_Galilei,0.0257
MillieParfait,AmiciaMichella,0.0295
MillieParfait,MiyuOttavia,0.026
MillieParfait,RiksaDhirendra,0.0287
MillieParfait,Azura_Cecillia,0.0165
MillieParfait,Nara_Haramaung,0.0299
MillieParfait,LaylaAlstro2434,0.052
MillieParfait,Etna_Crimson,0.0276
MillieParfait,bobon_pranaja,0.1006
MillieParfait,SiskaLeontyne,0.033
MillieParfait,NagisaArcinia,0.0221
MillieParfait,DeremKado,0.0257
MillieParfait,RezaAvanluna,0.0424
MillieParfait,HyonaElatiora,0.0375
MillieParfait,Xia_Ekavira,0.029
MillieParfait,MikaMelatika,0.3089
MillieParfait,Wiffy2434,0.0046
MillieParfait,YuyaShin2434,0.0058
MillieParfait,SuhaMin2434,0.1692
MillieParfait,Gaon2434,0.0293
MillieParfait,KaenVtuber,0.0031
MillieParfait,LOROU_vtuber,0.0021
MillieParfait,HanChiho2434,0.0089
MillieParfait,VtuberHakuRen,0.0042
MillieParfait,NagiSo2434,0.032
MillieParfait,AraChae2434,0.0041
MillieParfait,SiuLee2434,0.0056
MillieParfait,BoraNun2434,0.0059
MillieParfait,RayAkira2434,0.0281
MillieParfait,RohaLee2434,0.0299
MillieParfait,NariYang2434,0.0437
MillieParfait,HariRyu2434,0.0281
MillieParfait,KiruShin2434,0.0042
MillieParfait,JiyuOh2434,0.0401
MillieParfait,Seffyna2434,0.0552
MillieParfait,SongMia2434,0.0054
MillieParfait,BanHada2434,0.0516
MillieParfait,KoYami2434,0.0049
MillieParfait,HaYun2434,0.061
MillieParfait,NaSera2434,0.0449
MillieParfait,LeeOn2434,0.0039
ike_eveland,Mysta_Rias,0.6844
ike_eveland,Vox_Akuma,0.5679
ike_eveland,luca_kaneshiro,0.7003
ike_eveland,shu_yamino,0.7372
ike_eveland,alban_knox,0.5584
ike_eveland,Yugo_Asuma,0.487
ike_eveland,Fulgur_Ovid,0.3487
ike_eveland,sonny_brisko,0.4984
ike_eveland,uki_violeta,0.5903
ike_eveland,KyoKanek0,0.2658
ike_eveland,MariaMari0nette,0.2474
ike_eveland,AsterArcadia,0.2947
ike_eveland,AiaAmare,0.216
ike_eveland,RenZott0,0.3939
ike_eveland,ScarleYonaguni,0.228
ike_eveland,riku_tazumi,0.0087
ike_eveland,VTA_ANYCOLOR,0.0071
ike_eveland,Taka_Radjiman,0.0029
ike_eveland,ZEA_Cornelia,0.0027
ike_eveland,Hana_Macchia,0.0182
ike_eveland,Rai_Galilei,0.0106
ike_eveland,AmiciaMichella,0.0118
ike_eveland,MiyuOttavia,0.0113
ike_eveland,RiksaDhirendra,0.0128
ike_eveland,Azura_Cecillia,0.007
ike_eveland,Nara_Haramaung,0.0137
ike_eveland,LaylaAlstro2434,0.019
ike_eveland,Etna_Crimson,0.0118
ike_eveland,bobon_pranaja,0.0424
ike_eveland,SiskaLeontyne,0.015
ike_eveland,NagisaArcinia,0.0105
ike_eveland,DeremKado,0.0118
ike_eveland,RezaAvanluna,0.0165
ike_eveland,HyonaElatiora,0.0149
ike_eveland,Xia_Ekavira,0.0131
ike_eveland,MikaMelatika,0.1307
ike_eveland,Wiffy2434,0.0015
ike_eveland,YuyaShin2434,0.0024
ike_eveland,SuhaMin2434,0.0874
ike_eveland,Gaon2434,0.0142
ike_eveland,KaenVtuber,0.0014
ike_eveland,LOROU_vtuber,0.0008
ike_eveland,HanChiho2434,0.0035
ike_eveland,VtuberHakuRen,0.0016
ike_eveland,NagiSo2434,0.0136
ike_eveland,AraChae2434,0.0019
ike_eveland,SiuLee2434,0.0026
ike_eveland,BoraNun2434,0.0031
ike_eveland,RayAkira2434,0.0134
ike_eveland,RohaLee2434,0.0137
ike_eveland,NariYang2434,0.0189
ike_eveland,HariRyu2434,0.0135
ike_eveland,KiruShin2434,0.0023
ike_eveland,JiyuOh2434,0.0187
ike_eveland,Seffyna2434,0.0252
ike_eveland,SongMia2434,0.0027
ike_eveland,BanHada2434,0.023
ike_eveland,KoYami2434,0.0033
ike_eveland,HaYun2434,0.0341
ike_eveland,NaSera2434,0.0187
ike_eveland,LeeOn2434,0.0025
Mysta_Rias,Vox_Akuma,0.6003
Mysta_Rias,luca_kaneshiro,0.6923
Mysta_Rias,shu_yamino,0.6833
Mysta_Rias,alban_knox,0.5003
Mysta_Rias,Yugo_Asuma,0.4328
Mysta_Rias,Fulgur_Ovid,0.3118
Mysta_Rias,sonny_brisko,0.4425
Mysta_Rias,uki_violeta,0.536
Mysta_Rias,KyoKanek0,0.2389
Mysta_Rias,MariaMari0nette,0.2231
Mysta_Rias,AsterArcadia,0.262
Mysta_Rias,AiaAmare,0.1939
Mysta_Rias,RenZott0,0.3899
Mysta_Rias,ScarleYonaguni,0.2058
Mysta_Rias,riku_tazumi,0.0087
Mysta_Rias,VTA_ANYCOLOR,0.006
Mysta_Rias,Taka_Radjiman,0.002
Mysta_Rias,ZEA_Cornelia,0.0021
Mysta_Rias,Hana_Macchia,0.016
Mysta_Rias,Rai_Galilei,0.0099
Mysta_Rias,AmiciaMichella,0.0111
Mysta_Rias,MiyuOttavia,0.0102
Mysta_Rias,RiksaDhirendra,0.0115
Mysta_Rias,Azura_Cecillia,0.006
Mysta_Rias,Nara_Haramaung,0.0123
Mysta_Rias,LaylaAlstro2434,0.0171
Mysta_Rias,Etna_Crimson,0.0113
Mysta_Rias,bobon_pranaja,0.038
Mysta_Rias,SiskaLeontyne,0.0135
Mysta_Rias,NagisaArcinia,0.0095
Mysta_Rias,DeremKado,0.0104
Mysta_Rias,RezaAvanluna,0.0153
Mysta_Rias,HyonaElatiora,0.0135
Mysta_Rias,Xia_Ekavira,0.012
Mysta_Rias,MikaMelatika,0.1184
Mysta_Rias,Wiffy2434,0.0016
Mysta_Rias,YuyaShin2434,0.0026
Mysta_Rias,SuhaMin2434,0.0779
Mysta_Rias,Gaon2434,0.012
Mysta_Rias,KaenVtuber,0.0014
Mysta_Rias,LOROU_vtuber,0.0008
Mysta_Rias,HanChiho2434,0.003
Mysta_Rias,VtuberHakuRen,0.0015
Mysta_Rias,NagiSo2434,0.0118
Mysta_Rias,AraChae2434,0.0017
Mysta_Rias,SiuLee2434,0.0023
Mysta_Rias,BoraNun2434,0.0027
Mysta_Rias,RayAkira2434,0.0114
Mysta_Rias,RohaLee2434,0.0121
Mysta_Rias,NariYang2434,0.0156
Mysta_Rias,HariRyu2434,0.0116
Mysta_Rias,KiruShin2434,0.0019
Mysta_Rias,JiyuOh2434,0.0155
Mysta_Rias,Seffyna2434,0.0203
Mysta_Rias,SongMia2434,0.002
Mysta_Rias,BanHada2434,0.021
Mysta_Rias,KoYami2434,0.0026
Mysta_Rias,HaYun2434,0.0292
Mysta_Rias,NaSera2434,0.0157
Mysta_Rias,LeeOn2434,0.0019
Vox_Akuma,luca_kaneshiro,0.5859
Vox_Akuma,shu_yamino,0.5615
Vox_Akuma,alban_knox,0.4085
Vox_Akuma,Yugo_Asuma,0.3587
Vox_Akuma,Fulgur_Ovid,0.254
Vox_Akuma,sonny_brisko,0.3615
Vox_Akuma,uki_violeta,0.4478
Vox_Akuma,KyoKanek0,0.1932
Vox_Akuma,MariaMari0nette,0.1779
Vox_Akuma,AsterArcadia,0.2119
Vox_Akuma,AiaAmare,0.159
Vox_Akuma,RenZott0,0.3595
Vox_Akuma,ScarleYonaguni,0.169
Vox_Akuma,riku_tazumi,0.0082
Vox_Akuma,VTA_ANYCOLOR,0.0054
Vox_Akuma,Taka_Radjiman,0.0023
Vox_Akuma,ZEA_Cornelia,0.0023
Vox_Akuma,Hana_Macchia,0.0135
Vox_Akuma,Rai_Galilei,0.009
Vox_Akuma,AmiciaMichella,0.0103
Vox_Akuma,MiyuOttavia,0.0094
Vox_Akuma,RiksaDhirendra,0.011
Vox_Akuma,Azura_Cecillia,0.0059
Vox_Akuma,Nara_Haramaung,0.0117
Vox_Akuma,LaylaAlstro2434,0.0153
Vox_Akuma,Etna_Crimson,0.01
Vox_Akuma,bobon_pranaja,0.0303
Vox_Akuma,SiskaLeontyne,0.0118
Vox_Akuma,NagisaArcinia,0.0087
Vox_Akuma,DeremKado,0.01
Vox_Akuma,RezaAvanluna,0.0141
Vox_Akuma,HyonaElatiora,0.0115
Vox_Akuma,Xia_Ekavira,0.0108
Vox_Akuma,MikaMelatika,0.0971
Vox_Akuma,Wiffy2434,0.0014
Vox_Akuma,YuyaShin2434,0.0026
Vox_Akuma,SuhaMin2434,0.0645
Vox_Akuma,Gaon2434,0.0106
Vox_Akuma,KaenVtuber,0.0013
Vox_Akuma,LOROU_vtuber,0.0006
Vox_Akuma,HanChiho2434,0.0024
Vox_Akuma,VtuberHakuRen,0.0016
Vox_Akuma,NagiSo2434,0.0116
Vox_Akuma,AraChae2434,0.0018
Vox_Akuma,SiuLee2434,0.0024
Vox_Akuma,BoraNun2434,0.0033
Vox_Akuma,RayAkira2434,0.0106
Vox_Akuma,RohaLee2434,0.0112
Vox_Akuma,NariYang2434,0.0169
Vox_Akuma,HariRyu2434,0.011
Vox_Akuma,KiruShin2434,0.0019
Vox_Akuma,JiyuOh2434,0.0156
Vox_Akuma,Seffyna2434,0.0186
Vox_Akuma,SongMia2434,0.0021
Vox_Akuma,BanHada2434,0.0174
Vox_Akuma,KoYami2434,0.0028
Vox_Akuma,HaYun2434,0.0263
Vox_Akuma,NaSera2434,0.0155
Vox_Akuma,LeeOn2434,0.0018
luca_kaneshiro,shu_yamino,0.7175
luca_kaneshiro,alban_knox,0.533
luca_kaneshiro,Yugo_Asuma,0.4533
luca_kaneshiro,Fulgur_Ovid,0.3296
luca_kaneshiro,sonny_brisko,0.473
luca_kaneshiro,uki_violeta,0.5592
luca_kaneshiro,KyoKanek0,0.2491
luca_kaneshiro,MariaMari0nette,0.2314
luca_kaneshiro,AsterArcadia,0.2735
luca_kaneshiro,AiaAmare,0.2009
luca_kaneshiro,RenZott0,0.3994
luca_kaneshiro,ScarleYonaguni,0.2145
luca_kaneshiro,riku_tazumi,0.0087
luca_kaneshiro,VTA_ANYCOLOR,0.0066
luca_kaneshiro,Taka_Radjiman,0.0023
luca_kaneshiro,ZEA_Cornelia,0.0022
luca_kaneshiro,Hana_Macchia,0.0165
luca_kaneshiro,Rai_Galilei,0.01
luca_kaneshiro,AmiciaMichella,0.0121
luca_kaneshiro,MiyuOttavia,0.0111
luca_kaneshiro,RiksaDhirendra,0.0123
luca_kaneshiro,Azura_Cecillia,0.0068
luca_kaneshiro,Nara_Haramaung,0.0131
luca_kaneshiro,LaylaAlstro2434,0.0181
luca_kaneshiro,Etna_Crimson,0.012
luca_kaneshiro,bobon_pranaja,0.0398
luca_kaneshiro,SiskaLeontyne,0.0143
luca_kaneshiro,NagisaArcinia,0.0102
luca_kaneshiro,DeremKado,0.0114
luca_kaneshiro,RezaAvanluna,0.0162
luca_kaneshiro,HyonaElatiora,0.014
luca_kaneshiro,Xia_Ekavira,0.0128
luca_kaneshiro,MikaMelatika,0.1214
luca_kaneshiro,Wiffy2434,0.0014
luca_kaneshiro,YuyaShin2434,0.0025
luca_kaneshiro,SuhaMin2434,0.0858
luca_kaneshiro,Gaon2434,0.0126
luca_kaneshiro,KaenVtuber,0.0011
luca_kaneshiro,LOROU_vtuber,0.0009
luca_kaneshiro,HanChiho2434,0.0033
luca_kaneshiro,VtuberHakuRen,0.0014
luca_kaneshiro,NagiSo2434,0.0133
luca_kaneshiro,AraChae2434,0.0014
luca_kaneshiro,SiuLee2434,0.0021
luca_kaneshiro,BoraNun2434,0.0027
luca_kaneshiro,RayAkira2434,0.0122
luca_kaneshiro,RohaLee2434,0.0135
luca_kaneshiro,NariYang2434,0.0187
luca_kaneshiro,HariRyu2434,0.0128
luca_kaneshiro,KiruShin2434,0.0018
luca_kaneshiro,JiyuOh2434,0.0176
luca_kaneshiro,Seffyna2434,0.0232
luca_kaneshiro,SongMia2434,0.0022
luca_kaneshiro,BanHada2434,0.0214
luca_kaneshiro,KoYami2434,0.0025
luca_kaneshiro,HaYun2434,0.0323
luca_kaneshiro,NaSera2434,0.0175
luca_kaneshiro,LeeOn2434,0.0021
shu_yamino,alban_knox,0.5552
shu_yamino,Yugo_Asuma,0.4768
shu_yamino,Fulgur_Ovid,0.3478
shu_yamino,sonny_brisko,0.4937
shu_yamino,uki_violeta,0.5833
shu_yamino,KyoKanek0,0.2609
shu_yamino,MariaMari0nette,0.2415
shu_yamino,AsterArcadia,0.2872
shu_yamino,AiaAmare,0.2098
shu_yamino,RenZott0,0.396
shu_yamino,ScarleYonaguni,0.2201
shu_yamino,riku_tazumi,0.0085
shu_yamino,VTA_ANYCOLOR,0.008
shu_yamino,Taka_Radjiman,0.0021
shu_yamino,ZEA_Cornelia,0.0022
shu_yamino,Hana_Macchia,0.0167
shu_yamino,Rai_Galilei,0.0106
shu_yamino,AmiciaMichella,0.0122
shu_yamino,MiyuOttavia,0.0109
shu_yamino,RiksaDhirendra,0.0127
shu_yamino,Azura_Cecillia,0.0066
shu_yamino,Nara_Haramaung,0.0127
shu_yamino,LaylaAlstro2434,0.0185
shu_yamino,Etna_Crimson,0.012
shu_yamino,bobon_pranaja,0.0418
shu_yamino,SiskaLeontyne,0.0149
shu_yamino,NagisaArcinia,0.0103
shu_yamino,DeremKado,0.0117
shu_yamino,RezaAvanluna,0.0166
shu_yamino,HyonaElatiora,0.0142
shu_yamino,Xia_Ekavira,0.0128
shu_yamino,MikaMelatika,0.1267
shu_yamino,Wiffy2434,0.002
shu_yamino,YuyaShin2434,0.0029
shu_yamino,SuhaMin2434,0.0886
shu_yamino,Gaon2434,0.014
shu_yamino,KaenVtuber,0.0014
shu_yamino,LOROU_vtuber,0.0011
shu_yamino,HanChiho2434,0.0041
shu_yamino,VtuberHakuRen,0.0017
shu_yamino,NagiSo2434,0.0155
shu_yamino,AraChae2434,0.0017
shu_yamino,SiuLee2434,0.0024
shu_yamino,BoraNun2434,0.0035
shu_yamino,RayAkira2434,0.0141
shu_yamino,RohaLee2434,0.0149
shu_yamino,NariYang2434,0.0222
shu_yamino,HariRyu2434,0.0143
shu_yamino,KiruShin2434,0.002
shu_yamino,JiyuOh2434,0.0193
shu_yamino,Seffyna2434,0.0262
shu_yamino,SongMia2434,0.0029
shu_yamino,BanHada2434,0.0233
shu_yamino,KoYami2434,0.003
shu_yamino,HaYun2434,0.0351
shu_yamino,NaSera2434,0.0195
shu_yamino,LeeOn2434,0.0023
alban_knox,Yugo_Asuma,0.5582
alban_knox,Fulgur_Ovid,0.4297
alban_knox,sonny_brisko,0.6115
alban_knox,uki_violeta,0.6148
alban_knox,KyoKanek0,0.3079
alban_knox,MariaMari0nette,0.2852
alban_knox,AsterArcadia,0.3346
alban_knox,AiaAmare,0.2443
alban_knox,RenZott0,0.4054
alban_knox,ScarleYonaguni,0.2584
alban_knox,riku_tazumi,0.0099
alban_knox,VTA_ANYCOLOR,0.0095
alban_knox,Taka_Radjiman,0.0054
alban_knox,ZEA_Cornelia,0.0039
alban_knox,Hana_Macchia,0.0188
alban_knox,Rai_Galilei,0.0117
alban_knox,AmiciaMichella,0.0135
alban_knox,MiyuOttavia,0.0126
alban_knox,RiksaDhirendra,0.0147
alban_knox,Azura_Cecillia,0.0076
alban_knox,Nara_Haramaung,0.0142
alban_knox,LaylaAlstro2434,0.021
alban_knox,Etna_Crimson,0.0133
alban_knox,bobon_pranaja,0.0475
alban_knox,SiskaLeontyne,0.0174
alban_knox,NagisaArcinia,0.0109
alban_knox,DeremKado,0.013
alban_knox,RezaAvanluna,0.0186
alban_knox,HyonaElatiora,0.0168
alban_knox,Xia_Ekavira,0.0144
alban_knox,MikaMelatika,0.1496
alban_knox,Wiffy2434,0.0024
alban_knox,YuyaShin2434,0.0039
alban_knox,SuhaMin2434,0.099
alban_knox,Gaon2434,0.0154
alban_knox,KaenVtuber,0.002
alban_knox,LOROU_vtuber,0.0013
alban_knox,HanChiho2434,0.004
alban_knox,VtuberHakuRen,0.0024
alban_knox,NagiSo2434,0.0154
alban_knox,AraChae2434,0.0026
alban_knox,SiuLee2434,0.0027
alban_knox,BoraNun2434,0.0036
alban_knox,RayAkira2434,0.0144
alban_knox,RohaLee2434,0.0151
alban_knox,NariYang2434,0.0216
alban_knox,HariRyu2434,0.0152
alban_knox,KiruShin2434,0.0024
alban_knox,JiyuOh2434,0.0201
alban_knox,Seffyna2434,0.0282
alban_knox,SongMia2434,0.0028
alban_knox,BanHada2434,0.0246
alban_knox,KoYami2434,0.0035
alban_knox,HaYun2434,0.0388
alban_knox,NaSera2434,0.0212
alban_knox,LeeOn2434,0.0031
Yugo_Asuma,Fulgur_Ovid,0.5074
Yugo_Asuma,sonny_brisko,0.5793
Yugo_Asuma,uki_violeta,0.5758
Yugo_Asuma,KyoKanek0,0.3709
Yugo_Asuma,MariaMari0nette,0.3598
Yugo_Asuma,AsterArcadia,0.3906
Yugo_Asuma,AiaAmare,0.3128
Yugo_Asuma,RenZott0,0.394
Yugo_Asuma,ScarleYonaguni,0.3265
Yugo_Asuma,riku_tazumi,0.0105
Yugo_Asuma,VTA_ANYCOLOR,0.0129
Yugo_Asuma,Taka_Radjiman,0.0108
Yugo_Asuma,ZEA_Cornelia,0.0064
Yugo_Asuma,Hana_Macchia,0.0252
Yugo_Asuma,Rai_Galilei,0.0152
Yugo_Asuma,AmiciaMichella,0.0172
Yugo_Asuma,MiyuOttavia,0.0163
Yugo_Asuma,RiksaDhirendra,0.0182
Yugo_Asuma,Azura_Cecillia,0.0095
Yugo_Asuma,Nara_Haramaung,0.0185
Yugo_Asuma,LaylaAlstro2434,0.0271
Yugo_Asuma,Etna_Crimson,0.017
Yugo_Asuma,bobon_pranaja,0.0574
Yugo_Asuma,SiskaLeontyne,0.0212
Yugo_Asuma,NagisaArcinia,0.0141
Yugo_Asuma,DeremKado,0.0154
Yugo_Asuma,RezaAvanluna,0.0243
Yugo_Asuma,HyonaElatiora,0.0204
Yugo_Asuma,Xia_Ekavira,0.0179
Yugo_Asuma,MikaMelatika,0.1776
Yugo_Asuma,Wiffy2434,0.0032
Yugo_Asuma,YuyaShin2434,0.0046
Yugo_Asuma,SuhaMin2434,0.1175
Yugo_Asuma,Gaon2434,0.021
Yugo_Asuma,KaenVtuber,0.0026
Yugo_Asuma,LOROU_vtuber,0.0015
Yugo_Asuma,HanChiho2434,0.0049
Yugo_Asuma,VtuberHakuRen,0.0034
Yugo_Asuma,NagiSo2434,0.0212
Yugo_Asuma,AraChae2434,0.0041
Yugo_Asuma,SiuLee2434,0.0044
Yugo_Asuma,BoraNun2434,0.0049
Yugo_Asuma,RayAkira2434,0.0184
Yugo_Asuma,RohaLee2434,0.0205
Yugo_Asuma,NariYang2434,0.032
Yugo_Asuma,HariRyu2434,0.0203
Yugo_Asuma,KiruShin2434,0.0032
Yugo_Asuma,JiyuOh2434,0.0308
Yugo_Asuma,Seffyna2434,0.0376
Yugo_Asuma,SongMia2434,0.0045
Yugo_Asuma,BanHada2434,0.0324
Yugo_Asuma,KoYami2434,0.0041
Yugo_Asuma,HaYun2434,0.0531
Yugo_Asuma,NaSera2434,0.0303
Yugo_Asuma,LeeOn2434,0.0037
Fulgur_Ovid,sonny_brisko,0.4976
Fulgur_Ovid,uki_violeta,0.4584
Fulgur_Ovid,KyoKanek0,0.3685
Fulgur_Ovid,MariaMari0nette,0.376
Fulgur_Ovid,AsterArcadia,0.3789
Fulgur_Ovid,AiaAmare,0.3717
Fulgur_Ovid,RenZott0,0.294
Fulgur_Ovid,ScarleYonaguni,0.3876
Fulgur_Ovid,riku_tazumi,0.0129
Fulgur_Ovid,VTA_ANYCOLOR,0.0105
Fulgur_Ovid,Taka_Radjiman,0.018
Fulgur_Ovid,ZEA_Cornelia,0.0107
Fulgur_Ovid,Hana_Macchia,0.0301
Fulgur_Ovid,Rai_Galilei,0.0192
Fulgur_Ovid,AmiciaMichella,0.0217
Fulgur_Ovid,MiyuOttavia,0.0188
Fulgur_Ovid,RiksaDhirendra,0.0221
Fulgur_Ovid,Azura_Cecillia,0.0122
Fulgur_Ovid,Nara_Haramaung,0.0224
Fulgur_Ovid,LaylaAlstro2434,0.0343
Fulgur_Ovid,Etna_Crimson,0.0202
Fulgur_Ovid,bobon_pranaja,0.0713
Fulgur_Ovid,SiskaLeontyne,0.0243
Fulgur_Ovid,NagisaArcinia,0.0164
Fulgur_Ovid,DeremKado,0.0196
Fulgur_Ovid,RezaAvanluna,0.0308
Fulgur_Ovid,HyonaElatiora,0.0269
Fulgur_Ovid,Xia_Ekavira,0.0225
Fulgur_Ovid,MikaMelatika,0.2195
Fulgur_Ovid,Wiffy2434,0.0044
Fulgur_Ovid,YuyaShin2434,0.0051
Fulgur_Ovid,SuhaMin2434,0.1418
Fulgur_Ovid,Gaon2434,0.023
Fulgur_Ovid,KaenVtuber,0.0035
Fulgur_Ovid,LOROU_vtuber,0.002
Fulgur_Ovid,HanChiho2434,0.0063
Fulgur_Ovid,VtuberHakuRen,0.0044
Fulgur_Ovid,NagiSo2434,0.0228
Fulgur_Ovid,AraChae2434,0.0046
Fulgur_Ovid,SiuLee2434,0.0051
Fulgur_Ovid,BoraNun2434,0.0056
Fulgur_Ovid,RayAkira2434,0.0201
Fulgur_Ovid,RohaLee2434,0.0222
Fulgur_Ovid,NariYang2434,0.029
